file_path,file_type,likely_experiment,likely_use,contains_accuracy,contains_precision_recall_f1,contains_latency,contains_resource,contains_hls_tripcount,contains_kernel_latency,contains_full_application_latency,contains_sparsity_info,usable_for_paper,notes
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_wrapper_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_us_1_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_us_1_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_us_1_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_us_0_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_us_0_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_us_0_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_rst_ps7_0_100M_0_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_rst_ps7_0_100M_0_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_rst_ps7_0_100M_0_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_pc_1_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_pc_1_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_pc_1_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_processing_system7_0_0_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_processing_system7_0_0_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_processing_system7_0_0_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_pc_0_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_pc_0_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_auto_pc_0_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_imgds_linear_dense_q16_0_0_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_imgds_linear_dense_q16_0_0_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_imgds_linear_dense_q16_0_0_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_xbar_0_synth_1/runme.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vivado/q16_s20_attn_sparse_vivado_prj/q16_s20_attn_sparse_vivado_prj.runs/imgds_linear_dense_q16_q16_s20_attn_sparse_design_xbar_0_synth_1/imgds_linear_dense_q16_q16_s20_attn_sparse_design_xbar_0_utilization_synth.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/solution1.log,log,IMG_DS,run_log,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/xcd.log,log,IMG_DS,run_log,yes,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.2.m1.bc.llvm-link.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_199_3.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_47_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_65_3.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_140_10.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_98_2_VITIS_LOOP_100_3.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_248_3.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/mapper_imgds_linear_dense_q16.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_248_3.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_248_3.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16_1.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_110_5.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_268_4.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_98_2_VITIS_LOOP_100_3.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_161_13_VITIS_LOOP_163_14.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_140_10.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_281_5.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_286_6_VITIS_LOOP_288_7.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.5.gdce.bc.opt.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_199_3.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang-tidy.loop-label.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_211_5.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_281_5.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_161_13_VITIS_LOOP_163_14.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_110_5.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_140_10.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_161_13_VITIS_LOOP_163_14.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.cpp.clang.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.3.fpc.bc.opt.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.5.gdce.bc.opt.err.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_47_1.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_219_6.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.3.fpc.bc.opt.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_151_12.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_110_5.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/apatb_imgds_linear_dense_q16.cpp,cpp,IMG_DS,implementation_evidence,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_174_16.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.1.lower.bc.opt.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_123_6_VITIS_LOOP_125_7_VITIS_LOO.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/hls_design_meta.h,h,IMG_DS,implementation_evidence,no,no,yes,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_219_6.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_174_16.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/autopilot.flow.log,log,IMG_DS,run_log,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_174_16.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.pp.0.cpp.clang-tidy.loop-label.out.log,log,IMG_DS,run_log,no,no,no,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_281_5.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_151_12.verbose.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_286_6_VITIS_LOOP_288_7.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.0.bc.llvm-link.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_98_2_VITIS_LOOP_100_3.verbose.sched.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.4.m2.bc.llvm-link.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_53_2.verbose.bind.rpt,rpt,IMG_DS,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,yes,
experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/q16_s20_attn_sparse/solution1/.autopilot/db/a.g.ld.2.m1.bc.llvm-link.out.log,log,IMG_DS,run_log,no,no,no,no,no,no,no,no,yes,
